user_id,days,steps_tried,correct,wrong,correct_ratio,viewed
5068,0.0,0.0,0.0,0.0,0.0,3
5070,0.0,0.0,0.0,0.0,0.0,1
5071,0.0,0.0,0.0,0.0,0.0,1
5073,0.0,0.0,0.0,0.0,0.0,1
5074,0.0,0.0,0.0,0.0,0.0,19
5076,0.0,0.0,0.0,0.0,0.0,19
5078,0.0,0.0,0.0,0.0,0.0,1
5081,0.0,0.0,0.0,0.0,0.0,50
5082,0.0,0.0,0.0,0.0,0.0,12
5083,0.0,0.0,0.0,0.0,0.0,10
5085,0.0,0.0,0.0,0.0,0.0,3
5086,0.0,0.0,0.0,0.0,0.0,15
5087,0.0,0.0,0.0,0.0,0.0,4
5088,0.0,0.0,0.0,0.0,0.0,15
5092,0.0,0.0,0.0,0.0,0.0,1
5094,0.0,0.0,0.0,0.0,0.0,1
5096,0.0,0.0,0.0,0.0,0.0,2
5098,0.0,0.0,0.0,0.0,0.0,21
5099,0.0,0.0,0.0,0.0,0.0,1
5100,0.0,0.0,0.0,0.0,0.0,42
5102,0.0,0.0,0.0,0.0,0.0,77
5105,0.0,0.0,0.0,0.0,0.0,140
5108,0.0,0.0,0.0,0.0,0.0,1
5110,0.0,0.0,0.0,0.0,0.0,22
5111,0.0,0.0,0.0,0.0,0.0,102
5113,0.0,0.0,0.0,0.0,0.0,11
5116,0.0,0.0,0.0,0.0,0.0,1
5117,0.0,0.0,0.0,0.0,0.0,34
5118,0.0,0.0,0.0,0.0,0.0,1
5119,0.0,0.0,0.0,0.0,0.0,27
5122,0.0,0.0,0.0,0.0,0.0,12
5125,0.0,0.0,0.0,0.0,0.0,80
5126,0.0,0.0,0.0,0.0,0.0,54
5130,0.0,0.0,0.0,0.0,0.0,10
5131,0.0,0.0,0.0,0.0,0.0,46
5132,0.0,0.0,0.0,0.0,0.0,2
5133,0.0,0.0,0.0,0.0,0.0,1
5134,0.0,0.0,0.0,0.0,0.0,132
5135,0.0,0.0,0.0,0.0,0.0,1
5136,0.0,0.0,0.0,0.0,0.0,15
5139,0.0,0.0,0.0,0.0,0.0,1
5140,0.0,0.0,0.0,0.0,0.0,7
5141,0.0,0.0,0.0,0.0,0.0,40
5145,0.0,0.0,0.0,0.0,0.0,1
5146,0.0,0.0,0.0,0.0,0.0,8
5147,0.0,0.0,0.0,0.0,0.0,2
5148,0.0,0.0,0.0,0.0,0.0,1
5149,0.0,0.0,0.0,0.0,0.0,1
5152,0.0,0.0,0.0,0.0,0.0,3
5153,0.0,0.0,0.0,0.0,0.0,3
5154,0.0,0.0,0.0,0.0,0.0,17
5155,0.0,0.0,0.0,0.0,0.0,1
5156,0.0,0.0,0.0,0.0,0.0,44
5158,0.0,0.0,0.0,0.0,0.0,1
5159,0.0,0.0,0.0,0.0,0.0,1
5161,0.0,0.0,0.0,0.0,0.0,2
5162,0.0,0.0,0.0,0.0,0.0,1
5163,0.0,0.0,0.0,0.0,0.0,2
5164,0.0,0.0,0.0,0.0,0.0,2
5166,0.0,0.0,0.0,0.0,0.0,67
5169,0.0,0.0,0.0,0.0,0.0,34
5171,0.0,0.0,0.0,0.0,0.0,24
5172,0.0,0.0,0.0,0.0,0.0,6
5174,0.0,0.0,0.0,0.0,0.0,20
5175,0.0,0.0,0.0,0.0,0.0,11
5176,0.0,0.0,0.0,0.0,0.0,1
5178,0.0,0.0,0.0,0.0,0.0,42
5179,0.0,0.0,0.0,0.0,0.0,1
5180,0.0,0.0,0.0,0.0,0.0,1
5181,0.0,0.0,0.0,0.0,0.0,22
5184,0.0,0.0,0.0,0.0,0.0,1
5186,0.0,0.0,0.0,0.0,0.0,2
5189,0.0,0.0,0.0,0.0,0.0,1
5190,0.0,0.0,0.0,0.0,0.0,6
5191,0.0,0.0,0.0,0.0,0.0,11
5193,0.0,0.0,0.0,0.0,0.0,1
5194,0.0,0.0,0.0,0.0,0.0,25
5195,0.0,0.0,0.0,0.0,0.0,1
5196,0.0,0.0,0.0,0.0,0.0,10
5197,0.0,0.0,0.0,0.0,0.0,1
5199,0.0,0.0,0.0,0.0,0.0,1
5200,0.0,0.0,0.0,0.0,0.0,1
5201,0.0,0.0,0.0,0.0,0.0,92
5202,0.0,0.0,0.0,0.0,0.0,1
5204,0.0,0.0,0.0,0.0,0.0,1
5205,0.0,0.0,0.0,0.0,0.0,10
5206,0.0,0.0,0.0,0.0,0.0,21
5211,0.0,0.0,0.0,0.0,0.0,1
5212,0.0,0.0,0.0,0.0,0.0,60
5213,0.0,0.0,0.0,0.0,0.0,5
5214,0.0,0.0,0.0,0.0,0.0,35
5215,0.0,0.0,0.0,0.0,0.0,79
5216,0.0,0.0,0.0,0.0,0.0,7
5219,0.0,0.0,0.0,0.0,0.0,39
5220,0.0,0.0,0.0,0.0,0.0,20
5221,0.0,0.0,0.0,0.0,0.0,20
5222,0.0,0.0,0.0,0.0,0.0,1
5225,0.0,0.0,0.0,0.0,0.0,1
5226,0.0,0.0,0.0,0.0,0.0,50
5228,0.0,0.0,0.0,0.0,0.0,15
5229,0.0,0.0,0.0,0.0,0.0,21
5231,0.0,0.0,0.0,0.0,0.0,1
5234,0.0,0.0,0.0,0.0,0.0,4
5235,0.0,0.0,0.0,0.0,0.0,1
5237,0.0,0.0,0.0,0.0,0.0,64
5238,0.0,0.0,0.0,0.0,0.0,1
5239,0.0,0.0,0.0,0.0,0.0,83
5240,0.0,0.0,0.0,0.0,0.0,1
5241,0.0,0.0,0.0,0.0,0.0,4
5242,0.0,0.0,0.0,0.0,0.0,136
5243,0.0,0.0,0.0,0.0,0.0,1
5244,0.0,0.0,0.0,0.0,0.0,12
5246,0.0,0.0,0.0,0.0,0.0,3
5247,0.0,0.0,0.0,0.0,0.0,39
5250,0.0,0.0,0.0,0.0,0.0,165
5251,0.0,0.0,0.0,0.0,0.0,6
5253,0.0,0.0,0.0,0.0,0.0,20
5257,0.0,0.0,0.0,0.0,0.0,10
5258,0.0,0.0,0.0,0.0,0.0,22
5259,0.0,0.0,0.0,0.0,0.0,75
5260,0.0,0.0,0.0,0.0,0.0,15
5263,0.0,0.0,0.0,0.0,0.0,2
5265,0.0,0.0,0.0,0.0,0.0,2
5270,0.0,0.0,0.0,0.0,0.0,1
5272,0.0,0.0,0.0,0.0,0.0,17
5273,0.0,0.0,0.0,0.0,0.0,1
5276,0.0,0.0,0.0,0.0,0.0,12
5277,0.0,0.0,0.0,0.0,0.0,62
5278,0.0,0.0,0.0,0.0,0.0,28
5279,0.0,0.0,0.0,0.0,0.0,3
5282,0.0,0.0,0.0,0.0,0.0,1
5283,0.0,0.0,0.0,0.0,0.0,1
5286,0.0,0.0,0.0,0.0,0.0,45
5287,0.0,0.0,0.0,0.0,0.0,1
5288,0.0,0.0,0.0,0.0,0.0,10
5289,0.0,0.0,0.0,0.0,0.0,1
5290,0.0,0.0,0.0,0.0,0.0,6
5292,0.0,0.0,0.0,0.0,0.0,35
5293,0.0,0.0,0.0,0.0,0.0,16
5294,0.0,0.0,0.0,0.0,0.0,1
5295,0.0,0.0,0.0,0.0,0.0,1
5296,0.0,0.0,0.0,0.0,0.0,1
5298,0.0,0.0,0.0,0.0,0.0,11
5300,0.0,0.0,0.0,0.0,0.0,2
5301,0.0,0.0,0.0,0.0,0.0,188
5305,0.0,0.0,0.0,0.0,0.0,1
5307,0.0,0.0,0.0,0.0,0.0,80
5308,0.0,0.0,0.0,0.0,0.0,2
5310,0.0,0.0,0.0,0.0,0.0,6
5311,0.0,0.0,0.0,0.0,0.0,4
5312,0.0,0.0,0.0,0.0,0.0,59
5313,0.0,0.0,0.0,0.0,0.0,1
5314,0.0,0.0,0.0,0.0,0.0,86
5315,0.0,0.0,0.0,0.0,0.0,47
5316,0.0,0.0,0.0,0.0,0.0,114
5319,0.0,0.0,0.0,0.0,0.0,2
5322,0.0,0.0,0.0,0.0,0.0,13
5323,0.0,0.0,0.0,0.0,0.0,1
5325,0.0,0.0,0.0,0.0,0.0,2
5327,0.0,0.0,0.0,0.0,0.0,28
5330,0.0,0.0,0.0,0.0,0.0,1
5331,0.0,0.0,0.0,0.0,0.0,40
5332,0.0,0.0,0.0,0.0,0.0,1
5334,0.0,0.0,0.0,0.0,0.0,1
5335,0.0,0.0,0.0,0.0,0.0,92
5338,0.0,0.0,0.0,0.0,0.0,1
5340,0.0,0.0,0.0,0.0,0.0,9
5341,0.0,0.0,0.0,0.0,0.0,166
5344,0.0,0.0,0.0,0.0,0.0,17
5345,0.0,0.0,0.0,0.0,0.0,15
5346,0.0,0.0,0.0,0.0,0.0,280
5347,0.0,0.0,0.0,0.0,0.0,46
5349,0.0,0.0,0.0,0.0,0.0,107
5350,0.0,0.0,0.0,0.0,0.0,1
5355,0.0,0.0,0.0,0.0,0.0,1
5357,0.0,0.0,0.0,0.0,0.0,63
5358,0.0,0.0,0.0,0.0,0.0,6
5359,0.0,0.0,0.0,0.0,0.0,1
5360,0.0,0.0,0.0,0.0,0.0,13
5362,0.0,0.0,0.0,0.0,0.0,12
5363,0.0,0.0,0.0,0.0,0.0,16
5365,0.0,0.0,0.0,0.0,0.0,13
5367,0.0,0.0,0.0,0.0,0.0,1
5369,0.0,0.0,0.0,0.0,0.0,1
5370,0.0,0.0,0.0,0.0,0.0,14
5371,0.0,0.0,0.0,0.0,0.0,22
5373,0.0,0.0,0.0,0.0,0.0,110
5374,0.0,0.0,0.0,0.0,0.0,3
5375,0.0,0.0,0.0,0.0,0.0,55
5376,0.0,0.0,0.0,0.0,0.0,144
5377,0.0,0.0,0.0,0.0,0.0,26
5378,0.0,0.0,0.0,0.0,0.0,1
5379,0.0,0.0,0.0,0.0,0.0,15
5381,0.0,0.0,0.0,0.0,0.0,24
5382,0.0,0.0,0.0,0.0,0.0,4
5383,0.0,0.0,0.0,0.0,0.0,1
5384,0.0,0.0,0.0,0.0,0.0,77
5385,0.0,0.0,0.0,0.0,0.0,3
5389,0.0,0.0,0.0,0.0,0.0,4
5390,0.0,0.0,0.0,0.0,0.0,13
5392,0.0,0.0,0.0,0.0,0.0,1
5393,0.0,0.0,0.0,0.0,0.0,105
5394,0.0,0.0,0.0,0.0,0.0,89
5395,0.0,0.0,0.0,0.0,0.0,1
5396,0.0,0.0,0.0,0.0,0.0,3
5398,0.0,0.0,0.0,0.0,0.0,15
5401,0.0,0.0,0.0,0.0,0.0,1
5402,0.0,0.0,0.0,0.0,0.0,3
5404,0.0,0.0,0.0,0.0,0.0,7
5407,0.0,0.0,0.0,0.0,0.0,1
5410,0.0,0.0,0.0,0.0,0.0,11
5411,0.0,0.0,0.0,0.0,0.0,1
5412,0.0,0.0,0.0,0.0,0.0,37
5415,0.0,0.0,0.0,0.0,0.0,13
5417,0.0,0.0,0.0,0.0,0.0,176
5421,0.0,0.0,0.0,0.0,0.0,14
5422,0.0,0.0,0.0,0.0,0.0,3
5424,0.0,0.0,0.0,0.0,0.0,3
5426,0.0,0.0,0.0,0.0,0.0,1
5429,0.0,0.0,0.0,0.0,0.0,3
5430,0.0,0.0,0.0,0.0,0.0,13
5431,0.0,0.0,0.0,0.0,0.0,34
5436,0.0,0.0,0.0,0.0,0.0,1
5437,0.0,0.0,0.0,0.0,0.0,1
5438,0.0,0.0,0.0,0.0,0.0,72
5439,0.0,0.0,0.0,0.0,0.0,1
5440,0.0,0.0,0.0,0.0,0.0,114
5442,0.0,0.0,0.0,0.0,0.0,6
5443,0.0,0.0,0.0,0.0,0.0,6
5444,0.0,0.0,0.0,0.0,0.0,1
5445,0.0,0.0,0.0,0.0,0.0,1
5446,0.0,0.0,0.0,0.0,0.0,18
5448,0.0,0.0,0.0,0.0,0.0,7
5449,0.0,0.0,0.0,0.0,0.0,51
5450,0.0,0.0,0.0,0.0,0.0,1
5452,0.0,0.0,0.0,0.0,0.0,1
5453,0.0,0.0,0.0,0.0,0.0,1
5454,0.0,0.0,0.0,0.0,0.0,85
5456,0.0,0.0,0.0,0.0,0.0,1
5458,0.0,0.0,0.0,0.0,0.0,41
5459,0.0,0.0,0.0,0.0,0.0,3
5461,0.0,0.0,0.0,0.0,0.0,1
5464,0.0,0.0,0.0,0.0,0.0,11
5467,0.0,0.0,0.0,0.0,0.0,1
5468,0.0,0.0,0.0,0.0,0.0,5
5469,0.0,0.0,0.0,0.0,0.0,1
5471,0.0,0.0,0.0,0.0,0.0,12
5472,0.0,0.0,0.0,0.0,0.0,1
5474,0.0,0.0,0.0,0.0,0.0,6
5475,0.0,0.0,0.0,0.0,0.0,11
5481,0.0,0.0,0.0,0.0,0.0,1
5482,0.0,0.0,0.0,0.0,0.0,2
5484,0.0,0.0,0.0,0.0,0.0,3
5488,0.0,0.0,0.0,0.0,0.0,63
5489,0.0,0.0,0.0,0.0,0.0,1
5491,0.0,0.0,0.0,0.0,0.0,3
5493,0.0,0.0,0.0,0.0,0.0,18
5498,0.0,0.0,0.0,0.0,0.0,1
5499,0.0,0.0,0.0,0.0,0.0,1
5500,0.0,0.0,0.0,0.0,0.0,12
5501,0.0,0.0,0.0,0.0,0.0,108
5502,0.0,0.0,0.0,0.0,0.0,2
5505,0.0,0.0,0.0,0.0,0.0,1
5506,0.0,0.0,0.0,0.0,0.0,15
5508,0.0,0.0,0.0,0.0,0.0,16
5509,0.0,0.0,0.0,0.0,0.0,1
5510,0.0,0.0,0.0,0.0,0.0,1
5511,0.0,0.0,0.0,0.0,0.0,7
5512,0.0,0.0,0.0,0.0,0.0,1
5513,0.0,0.0,0.0,0.0,0.0,1
5515,0.0,0.0,0.0,0.0,0.0,1
5516,0.0,0.0,0.0,0.0,0.0,7
5517,0.0,0.0,0.0,0.0,0.0,15
5518,0.0,0.0,0.0,0.0,0.0,1
5519,0.0,0.0,0.0,0.0,0.0,1
5520,0.0,0.0,0.0,0.0,0.0,1
5521,0.0,0.0,0.0,0.0,0.0,35
5523,0.0,0.0,0.0,0.0,0.0,2
5526,0.0,0.0,0.0,0.0,0.0,3
5527,0.0,0.0,0.0,0.0,0.0,2
5528,0.0,0.0,0.0,0.0,0.0,2
5529,0.0,0.0,0.0,0.0,0.0,7
5530,0.0,0.0,0.0,0.0,0.0,6
5531,0.0,0.0,0.0,0.0,0.0,2
5532,0.0,0.0,0.0,0.0,0.0,57
5533,0.0,0.0,0.0,0.0,0.0,37
5534,0.0,0.0,0.0,0.0,0.0,19
5539,0.0,0.0,0.0,0.0,0.0,2
5540,0.0,0.0,0.0,0.0,0.0,6
5541,0.0,0.0,0.0,0.0,0.0,1
5542,0.0,0.0,0.0,0.0,0.0,1
5543,0.0,0.0,0.0,0.0,0.0,41
5545,0.0,0.0,0.0,0.0,0.0,9
5547,0.0,0.0,0.0,0.0,0.0,1
5548,0.0,0.0,0.0,0.0,0.0,17
5550,0.0,0.0,0.0,0.0,0.0,3
5551,0.0,0.0,0.0,0.0,0.0,23
5552,0.0,0.0,0.0,0.0,0.0,6
5553,0.0,0.0,0.0,0.0,0.0,78
5555,0.0,0.0,0.0,0.0,0.0,1
5556,0.0,0.0,0.0,0.0,0.0,1
5557,0.0,0.0,0.0,0.0,0.0,1
5558,0.0,0.0,0.0,0.0,0.0,1
5559,0.0,0.0,0.0,0.0,0.0,1
5560,0.0,0.0,0.0,0.0,0.0,1
5562,0.0,0.0,0.0,0.0,0.0,31
5563,0.0,0.0,0.0,0.0,0.0,5
5564,0.0,0.0,0.0,0.0,0.0,5
5567,0.0,0.0,0.0,0.0,0.0,8
5568,0.0,0.0,0.0,0.0,0.0,36
5571,0.0,0.0,0.0,0.0,0.0,1
5572,0.0,0.0,0.0,0.0,0.0,2
5573,0.0,0.0,0.0,0.0,0.0,162
5575,0.0,0.0,0.0,0.0,0.0,1
5576,0.0,0.0,0.0,0.0,0.0,167
5577,0.0,0.0,0.0,0.0,0.0,29
5579,0.0,0.0,0.0,0.0,0.0,59
5582,0.0,0.0,0.0,0.0,0.0,1
5583,0.0,0.0,0.0,0.0,0.0,1
5584,0.0,0.0,0.0,0.0,0.0,1
5585,0.0,0.0,0.0,0.0,0.0,67
5586,0.0,0.0,0.0,0.0,0.0,49
5587,0.0,0.0,0.0,0.0,0.0,17
5588,0.0,0.0,0.0,0.0,0.0,1
5589,0.0,0.0,0.0,0.0,0.0,5
5592,0.0,0.0,0.0,0.0,0.0,1
5595,0.0,0.0,0.0,0.0,0.0,16
5596,0.0,0.0,0.0,0.0,0.0,176
5597,0.0,0.0,0.0,0.0,0.0,2
5598,0.0,0.0,0.0,0.0,0.0,1
5599,0.0,0.0,0.0,0.0,0.0,116
5600,0.0,0.0,0.0,0.0,0.0,1
5601,0.0,0.0,0.0,0.0,0.0,3
5602,0.0,0.0,0.0,0.0,0.0,86
5603,0.0,0.0,0.0,0.0,0.0,3
5604,0.0,0.0,0.0,0.0,0.0,1
5605,0.0,0.0,0.0,0.0,0.0,12
5606,0.0,0.0,0.0,0.0,0.0,11
5607,0.0,0.0,0.0,0.0,0.0,11
5608,0.0,0.0,0.0,0.0,0.0,3
5609,0.0,0.0,0.0,0.0,0.0,81
5610,0.0,0.0,0.0,0.0,0.0,3
5611,0.0,0.0,0.0,0.0,0.0,5
5612,0.0,0.0,0.0,0.0,0.0,16
5613,0.0,0.0,0.0,0.0,0.0,2
5614,0.0,0.0,0.0,0.0,0.0,23
5616,0.0,0.0,0.0,0.0,0.0,1
5617,0.0,0.0,0.0,0.0,0.0,1
5618,0.0,0.0,0.0,0.0,0.0,1
5621,0.0,0.0,0.0,0.0,0.0,1
5622,0.0,0.0,0.0,0.0,0.0,2
5623,0.0,0.0,0.0,0.0,0.0,44
5624,0.0,0.0,0.0,0.0,0.0,1
5625,0.0,0.0,0.0,0.0,0.0,5
5626,0.0,0.0,0.0,0.0,0.0,30
5627,0.0,0.0,0.0,0.0,0.0,2
5629,0.0,0.0,0.0,0.0,0.0,9
5630,0.0,0.0,0.0,0.0,0.0,31
5631,0.0,0.0,0.0,0.0,0.0,1
5632,0.0,0.0,0.0,0.0,0.0,1
5633,0.0,0.0,0.0,0.0,0.0,53
5634,0.0,0.0,0.0,0.0,0.0,4
5636,0.0,0.0,0.0,0.0,0.0,113
5637,0.0,0.0,0.0,0.0,0.0,2
5638,0.0,0.0,0.0,0.0,0.0,9
5639,0.0,0.0,0.0,0.0,0.0,11
5641,0.0,0.0,0.0,0.0,0.0,41
5643,0.0,0.0,0.0,0.0,0.0,1
5646,0.0,0.0,0.0,0.0,0.0,35
5647,0.0,0.0,0.0,0.0,0.0,81
5649,0.0,0.0,0.0,0.0,0.0,1
5650,0.0,0.0,0.0,0.0,0.0,73
5651,0.0,0.0,0.0,0.0,0.0,35
5652,0.0,0.0,0.0,0.0,0.0,21
5653,0.0,0.0,0.0,0.0,0.0,55
5654,0.0,0.0,0.0,0.0,0.0,1
5655,0.0,0.0,0.0,0.0,0.0,1
5658,0.0,0.0,0.0,0.0,0.0,2
5660,0.0,0.0,0.0,0.0,0.0,1
5661,0.0,0.0,0.0,0.0,0.0,99
5662,0.0,0.0,0.0,0.0,0.0,1
5663,0.0,0.0,0.0,0.0,0.0,1
5664,0.0,0.0,0.0,0.0,0.0,30
5666,0.0,0.0,0.0,0.0,0.0,1
5667,0.0,0.0,0.0,0.0,0.0,1
5668,0.0,0.0,0.0,0.0,0.0,143
5669,0.0,0.0,0.0,0.0,0.0,16
5672,0.0,0.0,0.0,0.0,0.0,1
5673,0.0,0.0,0.0,0.0,0.0,22
5675,0.0,0.0,0.0,0.0,0.0,3
5677,0.0,0.0,0.0,0.0,0.0,1
5679,0.0,0.0,0.0,0.0,0.0,9
5680,0.0,0.0,0.0,0.0,0.0,7
5681,0.0,0.0,0.0,0.0,0.0,11
5682,0.0,0.0,0.0,0.0,0.0,1
5683,0.0,0.0,0.0,0.0,0.0,2
5685,0.0,0.0,0.0,0.0,0.0,4
5686,0.0,0.0,0.0,0.0,0.0,1
5687,0.0,0.0,0.0,0.0,0.0,4
5688,0.0,0.0,0.0,0.0,0.0,3
5689,0.0,0.0,0.0,0.0,0.0,34
5690,0.0,0.0,0.0,0.0,0.0,3
5692,0.0,0.0,0.0,0.0,0.0,3
5693,0.0,0.0,0.0,0.0,0.0,1
5694,0.0,0.0,0.0,0.0,0.0,1
5696,0.0,0.0,0.0,0.0,0.0,9
5698,0.0,0.0,0.0,0.0,0.0,1
5699,0.0,0.0,0.0,0.0,0.0,9
5700,0.0,0.0,0.0,0.0,0.0,1
5701,0.0,0.0,0.0,0.0,0.0,79
5702,0.0,0.0,0.0,0.0,0.0,24
5703,0.0,0.0,0.0,0.0,0.0,1
5705,0.0,0.0,0.0,0.0,0.0,1
5706,0.0,0.0,0.0,0.0,0.0,10
5708,0.0,0.0,0.0,0.0,0.0,1
5709,0.0,0.0,0.0,0.0,0.0,1
5712,0.0,0.0,0.0,0.0,0.0,68
5714,0.0,0.0,0.0,0.0,0.0,1
5716,0.0,0.0,0.0,0.0,0.0,21
5721,0.0,0.0,0.0,0.0,0.0,33
5723,0.0,0.0,0.0,0.0,0.0,1
5724,0.0,0.0,0.0,0.0,0.0,10
5726,0.0,0.0,0.0,0.0,0.0,9
5729,0.0,0.0,0.0,0.0,0.0,1
5730,0.0,0.0,0.0,0.0,0.0,10
5732,0.0,0.0,0.0,0.0,0.0,9
5733,0.0,0.0,0.0,0.0,0.0,38
5734,0.0,0.0,0.0,0.0,0.0,9
5735,0.0,0.0,0.0,0.0,0.0,1
5737,0.0,0.0,0.0,0.0,0.0,1
5739,0.0,0.0,0.0,0.0,0.0,38
5740,0.0,0.0,0.0,0.0,0.0,6
5741,0.0,0.0,0.0,0.0,0.0,1
5742,0.0,0.0,0.0,0.0,0.0,11
5743,0.0,0.0,0.0,0.0,0.0,27
5745,0.0,0.0,0.0,0.0,0.0,3
5746,0.0,0.0,0.0,0.0,0.0,1
5752,0.0,0.0,0.0,0.0,0.0,2
5753,0.0,0.0,0.0,0.0,0.0,1
5754,0.0,0.0,0.0,0.0,0.0,6
5756,0.0,0.0,0.0,0.0,0.0,1
5757,0.0,0.0,0.0,0.0,0.0,14
5759,0.0,0.0,0.0,0.0,0.0,13
5761,0.0,0.0,0.0,0.0,0.0,1
5764,0.0,0.0,0.0,0.0,0.0,1
5765,0.0,0.0,0.0,0.0,0.0,4
5766,0.0,0.0,0.0,0.0,0.0,71
5767,0.0,0.0,0.0,0.0,0.0,4
5769,0.0,0.0,0.0,0.0,0.0,1
5770,0.0,0.0,0.0,0.0,0.0,30
5771,0.0,0.0,0.0,0.0,0.0,1
5772,0.0,0.0,0.0,0.0,0.0,2
5773,0.0,0.0,0.0,0.0,0.0,1
5776,0.0,0.0,0.0,0.0,0.0,14
5777,0.0,0.0,0.0,0.0,0.0,81
5779,0.0,0.0,0.0,0.0,0.0,3
5781,0.0,0.0,0.0,0.0,0.0,1
5782,0.0,0.0,0.0,0.0,0.0,2
5783,0.0,0.0,0.0,0.0,0.0,1
5784,0.0,0.0,0.0,0.0,0.0,1
5785,0.0,0.0,0.0,0.0,0.0,27
5786,0.0,0.0,0.0,0.0,0.0,1
5787,0.0,0.0,0.0,0.0,0.0,6
5789,0.0,0.0,0.0,0.0,0.0,10
5790,0.0,0.0,0.0,0.0,0.0,7
5791,0.0,0.0,0.0,0.0,0.0,67
5792,0.0,0.0,0.0,0.0,0.0,39
5793,0.0,0.0,0.0,0.0,0.0,30
5794,0.0,0.0,0.0,0.0,0.0,8
5796,0.0,0.0,0.0,0.0,0.0,9
5798,0.0,0.0,0.0,0.0,0.0,36
5799,0.0,0.0,0.0,0.0,0.0,15
5800,0.0,0.0,0.0,0.0,0.0,21
5801,0.0,0.0,0.0,0.0,0.0,52
5802,0.0,0.0,0.0,0.0,0.0,2
5803,0.0,0.0,0.0,0.0,0.0,1
5804,0.0,0.0,0.0,0.0,0.0,7
5805,0.0,0.0,0.0,0.0,0.0,2
5806,0.0,0.0,0.0,0.0,0.0,5
5808,0.0,0.0,0.0,0.0,0.0,2
5809,0.0,0.0,0.0,0.0,0.0,20
5810,0.0,0.0,0.0,0.0,0.0,5
5812,0.0,0.0,0.0,0.0,0.0,1
5813,0.0,0.0,0.0,0.0,0.0,97
5816,0.0,0.0,0.0,0.0,0.0,1
5817,0.0,0.0,0.0,0.0,0.0,8
5818,0.0,0.0,0.0,0.0,0.0,189
5819,0.0,0.0,0.0,0.0,0.0,6
5820,0.0,0.0,0.0,0.0,0.0,1
5821,0.0,0.0,0.0,0.0,0.0,1
5824,0.0,0.0,0.0,0.0,0.0,1
5825,0.0,0.0,0.0,0.0,0.0,4
5828,0.0,0.0,0.0,0.0,0.0,1
5829,0.0,0.0,0.0,0.0,0.0,26
5830,0.0,0.0,0.0,0.0,0.0,11
5832,0.0,0.0,0.0,0.0,0.0,4
5834,0.0,0.0,0.0,0.0,0.0,5
5836,0.0,0.0,0.0,0.0,0.0,7
5837,0.0,0.0,0.0,0.0,0.0,36
5839,0.0,0.0,0.0,0.0,0.0,18
5840,0.0,0.0,0.0,0.0,0.0,36
5841,0.0,0.0,0.0,0.0,0.0,1
5842,0.0,0.0,0.0,0.0,0.0,39
5843,0.0,0.0,0.0,0.0,0.0,41
5844,0.0,0.0,0.0,0.0,0.0,2
5845,0.0,0.0,0.0,0.0,0.0,5
5846,0.0,0.0,0.0,0.0,0.0,59
5847,0.0,0.0,0.0,0.0,0.0,43
5849,0.0,0.0,0.0,0.0,0.0,2
5850,0.0,0.0,0.0,0.0,0.0,10
5851,0.0,0.0,0.0,0.0,0.0,1
5853,0.0,0.0,0.0,0.0,0.0,1
5854,0.0,0.0,0.0,0.0,0.0,1
5855,0.0,0.0,0.0,0.0,0.0,1
5856,0.0,0.0,0.0,0.0,0.0,5
5858,0.0,0.0,0.0,0.0,0.0,74
5859,0.0,0.0,0.0,0.0,0.0,2
5861,0.0,0.0,0.0,0.0,0.0,44
5862,0.0,0.0,0.0,0.0,0.0,1
5863,0.0,0.0,0.0,0.0,0.0,1
5864,0.0,0.0,0.0,0.0,0.0,2
5865,0.0,0.0,0.0,0.0,0.0,1
5866,0.0,0.0,0.0,0.0,0.0,1
5867,0.0,0.0,0.0,0.0,0.0,46
5868,0.0,0.0,0.0,0.0,0.0,1
5869,0.0,0.0,0.0,0.0,0.0,2
5870,0.0,0.0,0.0,0.0,0.0,47
5872,0.0,0.0,0.0,0.0,0.0,7
5873,0.0,0.0,0.0,0.0,0.0,99
5874,0.0,0.0,0.0,0.0,0.0,59
5875,0.0,0.0,0.0,0.0,0.0,1
5876,0.0,0.0,0.0,0.0,0.0,13
5877,0.0,0.0,0.0,0.0,0.0,2
5878,0.0,0.0,0.0,0.0,0.0,2
5880,0.0,0.0,0.0,0.0,0.0,3
5881,0.0,0.0,0.0,0.0,0.0,5
5882,0.0,0.0,0.0,0.0,0.0,79
5884,0.0,0.0,0.0,0.0,0.0,9
5885,0.0,0.0,0.0,0.0,0.0,6
5887,0.0,0.0,0.0,0.0,0.0,66
5888,0.0,0.0,0.0,0.0,0.0,97
5889,0.0,0.0,0.0,0.0,0.0,2
5890,0.0,0.0,0.0,0.0,0.0,7
5891,0.0,0.0,0.0,0.0,0.0,1
5892,0.0,0.0,0.0,0.0,0.0,2
5893,0.0,0.0,0.0,0.0,0.0,1
5894,0.0,0.0,0.0,0.0,0.0,10
5896,0.0,0.0,0.0,0.0,0.0,1
5897,0.0,0.0,0.0,0.0,0.0,27
5898,0.0,0.0,0.0,0.0,0.0,1
5901,0.0,0.0,0.0,0.0,0.0,1
5902,0.0,0.0,0.0,0.0,0.0,2
5903,0.0,0.0,0.0,0.0,0.0,4
5904,0.0,0.0,0.0,0.0,0.0,5
5906,0.0,0.0,0.0,0.0,0.0,24
5907,0.0,0.0,0.0,0.0,0.0,1
5908,0.0,0.0,0.0,0.0,0.0,12
5909,0.0,0.0,0.0,0.0,0.0,18
